"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"NSD3",0.073006666666668,9.69328666666667,1.08897556465753,0.299282483668721,0.398042955823508,-7.22819031114008
"SNORD115-35",-0.0847566666666664,3.65210833333333,-1.08886341430185,0.299329827575541,0.398058289519469,-7.22831038288627
"TMCO6",0.080943333333332,9.581145,1.08880330372742,0.299355205402395,0.398058289519469,-7.22837473507893
"GRB7",0.0929199999999994,7.04919,1.08879806282602,0.299357418113718,0.398058289519469,-7.2283803456614
"CFB",-0.101323333333332,6.92253833333333,-1.08818456798625,0.299616521891368,0.398374696315003,-7.22903696451146
"CIRBP-AS1",0.12285,6.83482833333333,1.0878014540562,0.299778412904727,0.398561811989809,-7.22944685702198
"CFD",-0.100223333333332,8.54268833333333,-1.08772763923999,0.299809612191462,0.398575156067904,-7.22952581790755
"CYP11B2",0.106349999999998,6.94922833333333,1.08755092422845,0.299884314299219,0.398646328028761,-7.22971483521045
"CXorf58",-0.0783066666666663,5.14676333333333,-1.08738294478085,0.299955336765725,0.398712598817535,-7.22989448583933
"CRIP1",0.0862266666666667,7.25209333333333,1.08680588521947,0.300199417519334,0.399008879997116,-7.23051146880483
"PGD",-0.0731333333333346,12.1879666666667,-1.08615887562935,0.30047326466447,0.399308606272724,-7.23120292690786
"SLCO1B3",-0.0926100000000014,4.672965,-1.08615533150499,0.300474765239294,0.399308606272724,-7.23120671359254
"MSANTD1",0.102293333333332,6.66178666666667,1.08612283411151,0.300488524832925,0.399308606272724,-7.23124143464672
"DOCK9",-0.102043333333334,8.983585,-1.08584558406377,0.300605933643584,0.399416908436483,-7.23153762165733
"HBD",0.106603333333332,6.562875,1.08583022455047,0.300612439051032,0.399416908436483,-7.23155402848425
"TTBK1",0.112609999999997,7.46559166666667,1.08557510481685,0.300720508750105,0.399532312485855,-7.23182651657215
"VTA1",0.0746666666666673,11.2858666666667,1.08474090486759,0.301074084988903,0.39995213180668,-7.23271714726376
"ALOX12",0.0895166666666638,6.62961166666667,1.08472938429409,0.301078970200441,0.39995213180668,-7.23272944329335
"STATH",0.0998933333333341,4.08459666666667,1.08420843489645,0.30129993770906,0.400201909995028,-7.23328534784644
"KRTAP19-8",0.102003333333334,4.894355,1.08418590245591,0.301309497914915,0.400201909995028,-7.23330938732299
"RPL36AP40",-0.0748166666666679,5.15522166666667,-1.08378797078708,0.301478372804978,0.400397974290174,-7.23373386732497
"MIR144",-0.0765966666666662,3.41082833333333,-1.08307126761024,0.30178270960864,0.400749487483037,-7.23449806831091
"ASTE1",0.127913333333334,7.74521666666667,1.08306446464099,0.301785599499411,0.400749487483037,-7.2345053201735
"SCN1A",-0.100306666666667,4.75449333333333,-1.08238684811698,0.302073555135192,0.401103591188396,-7.23522746468207
"ARHGEF38",0.0770166666666672,4.62429166666667,1.08206805728577,0.302209098525338,0.401255281045203,-7.23556707772777
"VAPA",0.0843299999999996,9.955715,1.08183718655908,0.302307288861083,0.401357357846443,-7.23581297755853
"ABCA11P",0.105953333333331,7.21657666666667,1.08168084488996,0.302373795395605,0.401417358319647,-7.23597947258293
"KRTAP19-2",0.0754566666666667,5.02155833333333,1.08161464209349,0.302401960895034,0.401426454151189,-7.23604996894789
"EIF3L",-0.0788333333333338,13.0764833333333,-1.08119843881,0.302579077120634,0.401605010579878,-7.2364930850795
"PRKCG",0.0958866666666642,6.66043666666667,1.08119834380269,0.302579117560182,0.401605010579878,-7.23649318621451
"MBLAC1",0.0852933333333326,7.98243333333333,1.08094624008398,0.302686439097859,0.401719145512584,-7.23676152455239
"OR13C2",-0.0906833333333328,4.00320166666667,-1.08056896923051,0.30284709866196,0.401884833990308,-7.23716299580441
"CDIPT",-0.0803333333333338,10.7920333333333,-1.08050724117439,0.302873391504088,0.401884833990308,-7.23722867267273
"MBD3L1",0.107693333333335,4.98497333333333,1.08050276902545,0.302875296466945,0.401884833990308,-7.23723343079207
"LHX6",0.0837033333333332,7.86451833333333,1.08029028266827,0.302965817918846,0.401976626606801,-7.23745948617069
"EIPR1",0.0894200000000023,9.84891,1.07999315124164,0.303092433444797,0.402097120739821,-7.2377755315874
"C12orf65",0.0796866666666638,8.36490666666667,1.07997696442272,0.303099332225934,0.402097120739821,-7.23779274676253
"MAPK8IP2",0.100193333333332,7.53610666666667,1.07927994415302,0.303396513358626,0.402463018213577,-7.23853385095983
"MYO1B",0.0861666666666707,10.52775,1.07888671974636,0.303564265617525,0.402657185621555,-7.23895177446772
"PSMA8",0.0770266666666668,4.38806666666667,1.07868169471477,0.303651758571954,0.402744874714379,-7.23916962857448
"SLC4A10",0.0784066666666661,5.51808666666667,1.07811643841424,0.303893076512809,0.403036561019805,-7.23977008115533
"PRIMA1",0.0831699999999973,7.010585,1.07794410127451,0.303966679167536,0.403105790412715,-7.23995309835149
"ZNF398",-0.0893766666666647,9.557035,-1.07749326623226,0.304159287998236,0.4033328191339,-7.24043176041207
"PARVB",0.0717700000000008,10.0314483333333,1.07720164444506,0.304283925843564,0.403454111049337,-7.24074129566456
"SREBF1",-0.0732166666666689,9.887995,-1.07717901494437,0.304293599206533,0.403454111049337,-7.24076531239087
"GSX2",0.0945366666666629,8.571935,1.07711638566795,0.30432037236373,0.403461206046634,-7.24083177881402
"CXCR4",0.100726666666667,5.81215333333333,1.07701946248052,0.304361809211635,0.403487739472932,-7.24093463408277
"HMX1",0.0933466666666671,8.06115,1.07678302030412,0.304462911483735,0.403593361126454,-7.24118551599337
"NFATC3",-0.0811333333333302,11.2515,-1.07553061493703,0.304998861660411,0.404259226492575,-7.24251366242623
"P4HB",0.0719666666666665,12.9337166666667,1.07550891086886,0.305008155912684,0.404259226492575,-7.24253666803642
"VIP",0.11185,4.64241833333333,1.0752687366091,0.305111019140202,0.404367105375172,-7.2427912198574
"CCDC96",0.0923500000000006,6.744745,1.0749694524605,0.305239235000692,0.404508566845133,-7.24310835556259
"MPO",0.0893366666666644,6.710955,1.07482883996333,0.305299488647566,0.40455994998862,-7.24325733053102
"GCNT7",0.151593333333331,6.04821666666667,1.07458107239951,0.305405681029452,0.404672196180435,-7.24351979481091
"KRTCAP3",0.0808166666666672,8.038085,1.07417131823693,0.305581361614474,0.404876494171439,-7.24395374649259
"KRTAP17-1",0.0753433333333335,7.86062833333333,1.07367043317915,0.305796217970837,0.405132665254835,-7.24448402834642
"POF1B",0.0785533333333328,4.45051333333333,1.07331267056198,0.305949751340946,0.405307562548736,-7.24486266511112
"INSYN2",0.0878400000000008,6.03202333333333,1.0731940363281,0.306000675927406,0.405346513603655,-7.24498819861782
"SPO11",-0.0859300000000007,3.973405,-1.07312776561771,0.306029125887611,0.405355690060291,-7.24505831845541
"FAM129C",-0.0929033333333322,6.72800166666667,-1.07295313599137,0.30610410380988,0.405426490235955,-7.24524307407051
"AXIN2",0.0864533333333313,7.08156333333333,1.07275393748603,0.306189647419654,0.405511273433778,-7.24545379341441
"KIFAP3",-0.082599999999994,10.6086,-1.0725653891358,0.306270634071446,0.405562319029942,-7.24565321739158
"VN1R5",0.0825566666666671,4.48351833333333,1.072563937876,0.306271257489798,0.405562319029942,-7.24565475225094
"KLB",0.117426666666665,6.09193333333333,1.07226265165724,0.306400701906253,0.405699973292071,-7.2459733575096
"ACAD9",0.0848000000000013,10.7330333333333,1.07222171648715,0.306418292454057,0.405699973292071,-7.24601664017781
"FAM162B",0.0836599999999983,8.38413666666667,1.07137031273048,0.306784328218159,0.40615605494593,-7.24691656505806
"ZNF132",-0.0799933333333334,6.82554333333333,-1.07111304512291,0.306894997706039,0.406274013270228,-7.24718838004239
"CCDC73",0.0882199999999997,4.52894,1.07084334474441,0.30701104778462,0.406399077451191,-7.24747327390318
"MED4",0.087646666666668,9.55085,1.07003968832956,0.307357051586279,0.406828498810596,-7.24832185851394
"PSENEN",-0.0738666666666692,12.7581666666667,-1.06984362344423,0.307441509399837,0.406911692764338,-7.24852880582192
"GALNTL5",0.0968633333333333,3.97854166666667,1.06939598110955,0.307634403495325,0.407138384894312,-7.24900117870185
"FAM83F",0.0924700000000023,6.85693166666667,1.06931910034156,0.30766754146332,0.407153630966847,-7.24908229067812
"MAOA",-0.129809999999999,7.29873166666667,-1.06901031111592,0.307800666211046,0.407301183687124,-7.24940802667985
"APOM",-0.0872933333333332,6.99414333333333,-1.06891247172263,0.307842855645397,0.407328392807743,-7.24951121968299
"CCL16",0.0838900000000002,6.14965833333333,1.06871123802713,0.307929643561783,0.407390463031158,-7.24972344042228
"PSMA2",0.0867333333333349,12.4315666666667,1.06870339362465,0.307933027063373,0.407390463031158,-7.24973171245916
"BAMBI",-0.0828199999999999,9.87941666666667,-1.06859357097429,0.307980399467506,0.407399160306469,-7.24984751686448
"C15orf62",-0.0963800000000026,7.62353333333333,-1.06857614466122,0.307987916876896,0.407399160306469,-7.24986589145438
"ZBTB7C",-0.0964800000000023,7.69783,-1.06853771746647,0.308004494191559,0.407399160306469,-7.24990640885713
"KRTAP4-5",0.106573333333334,6.87496666666667,1.0684410535541,0.308046197532611,0.407425708169185,-7.25000832546724
"SPARC",0.0709,13.2188166666667,1.06836862124388,0.308077449516787,0.407438430180406,-7.25008468882256
"ACTR1B",0.0839366666666663,9.13263166666667,1.06765664221526,0.308384770570622,0.407816231493266,-7.25083508434192
"CNGB3",0.0862733333333319,5.44060333333333,1.06711374664704,0.308619263101868,0.408097676139899,-7.25140699976573
"LRRC1",0.0881099999999986,8.145325,1.06687924056141,0.308720594711124,0.408203010445754,-7.25165396793694
"SULT1C4",0.0832499999999996,4.25333833333333,1.06680922056844,0.308750855666725,0.408214364031387,-7.25172770036228
"LINC00469",-0.0867533333333332,5.93764333333333,-1.06621562302214,0.30900748402885,0.408524986255747,-7.25235261206765
"RSRC1",-0.083966666666667,10.9746833333333,-1.06594640500519,0.309123927250781,0.408650245373848,-7.25263593891909
"TCEAL7",-0.0908699999999998,6.374925,-1.0658532998494,0.309164205144997,0.408674806267608,-7.25273390986301
"B3GNT6",0.0893466666666685,7.84440666666667,1.06565397289941,0.309250448565935,0.408760119888471,-7.25294363046826
"CYLC1",0.0828566666666646,4.49576166666667,1.06517443959574,0.309458003980522,0.409005757682046,-7.2534480376653
"C7",0.106863333333333,5.13288833333333,1.06505668013112,0.30950898960644,0.409044439705823,-7.25357187717673
"ZNF234",-0.0747566666666657,9.57414166666667,-1.064760454117,0.309637272815621,0.409185264959964,-7.25388334837674
"TMEM147",0.0721666666666696,12.11765,1.0645345078327,0.309735147694063,0.409285888702027,-7.25412087550472
"MIR34B",0.111746666666668,5.18985333333333,1.06447580671696,0.309760579515836,0.409290778350025,-7.25418257862157
"CHST4",0.0877599999999985,5.93751666666667,1.06437188475889,0.309805606785816,0.409321557222312,-7.25429180840143
"TUB",-0.0736566666666647,8.16864833333333,-1.06403432426634,0.309951898871232,0.409486115554208,-7.25464654991223
"UBE2A",0.0719000000000012,11.86445,1.0639495125774,0.30998866276214,0.409505960192337,-7.25473566391043
"OR51F2",0.0904066666666656,5.97200666666667,1.06357601755042,0.310150603202304,0.409691153086842,-7.2551280366835
"PIGG",-0.0721166666666697,9.420415,-1.06348816047168,0.310188705631204,0.409712748569892,-7.25522031806644
"TMEM262",-0.0761033333333305,8.13478166666667,-1.06328591181544,0.310276431529188,0.409795183659608,-7.25543272795651
"ABCA7",-0.0836099999999993,7.664195,-1.06324395487908,0.310294632800769,0.409795183659608,-7.25547678874238
"LCN2",0.0945999999999971,7.17907,1.06292171777589,0.310434448741232,0.409951087336443,-7.25581513659447
"TRMT44",0.123679999999998,6.80192,1.0620133732096,0.310828826804788,0.410443113232937,-7.2567684455187
"SEPT12",-0.0828233333333319,6.83430833333333,-1.06188990186172,0.310882463721654,0.4104851599645,-7.25689797760202
"KIRREL3",0.0819766666666659,8.23429833333333,1.06116472312953,0.311197627499466,0.41087249325797,-7.25765850481549
"KLKP1",0.101576666666668,6.86137166666667,1.06058097793893,0.311451498479978,0.411157565005932,-7.25827039668432
"PROCR",0.0889833333333332,9.32162166666667,1.06056786292882,0.311457203989574,0.411157565005932,-7.25828414091314
"MESD",0.0788466666666654,9.03461666666667,1.06032179350743,0.311564267760492,0.411270074222113,-7.25854199031101
"TEX47",0.0734199999999987,5.69389666666667,1.06022779349373,0.311605174070829,0.411295244827948,-7.25864047746828
"UPF2",0.0867866666666668,8.89871666666667,1.06008199347779,0.311668630350953,0.41135017407357,-7.25879322324258
"ACIN1",-0.0722666666666676,10.7282333333333,-1.05985516271031,0.311767372802752,0.411451664169787,-7.25903082592759
"SPART-AS1",-0.102933333333336,6.13172,-1.05927051440538,0.312021986344939,0.411758834838886,-7.25964304725856
"SUCLG2",-0.0842666666666645,10.5864333333333,-1.05894416414448,0.312164179348209,0.41191761744862,-7.25998466891316
"ELOVL1",-0.0745333333333313,12.1567666666667,-1.0580186901282,0.312567679268942,0.412421162347713,-7.26095298282558
"SPZ1",0.108083333333332,5.16682833333333,1.05767948441863,0.312715668501263,0.412587523681457,-7.26130771721493
"SP3P",0.0806699999999996,7.18530166666667,1.05747594593299,0.312804493855034,0.412675808158147,-7.26152052902469
"OR10A3",-0.117946666666668,4.94345666666667,-1.05740280354225,0.312836418235478,0.412689017373887,-7.26159699565614
"SCT",0.104526666666665,7.97123666666667,1.05721265018267,0.312919425709518,0.412769608055265,-7.26179577107008
"LOC100505549",-0.108020000000002,8.27629,-1.05687534252348,0.313066710979932,0.412912473689979,-7.26214830133727
"IL1F10",0.079646666666668,6.66722333333333,1.05686419532715,0.313071579287082,0.412912473689979,-7.26215995003578
"TBL1XR1",-0.0755999999999997,11.2722666666667,-1.05671839790009,0.313135258524273,0.41295023857401,-7.2623122975186
"TMEM14EP",0.0893099999999993,6.697065,1.05669823826513,0.313144064315282,0.41295023857401,-7.26233336148921
"AVIL",0.0907566666666666,7.906015,1.05655498240202,0.31320664427131,0.413003846405227,-7.26248303417717
"MIR412",0.106463333333332,5.42172166666667,1.05644575990851,0.313254363378407,0.41303785213308,-7.26259713791316
"SCGB1D4",0.0706266666666666,6.09096666666667,1.05629642561233,0.313319616084976,0.413077569776589,-7.26275313049049
"MCPH1",0.0722799999999992,8.85275,1.05627643717454,0.313328350951914,0.413077569776589,-7.26277400877443
"NEXN",-0.12092,8.42915666666667,-1.05610758005427,0.313402148124385,0.413145940909545,-7.26295037020615
"MFN1",-0.123426666666665,9.59615333333333,-1.05598854270151,0.313454179942691,0.413185612054916,-7.26307468395102
"RELN",-0.0898433333333335,6.08424833333333,-1.05586725074163,0.313507203925384,0.413226585396507,-7.26320134046648
"LOC100131943",0.0985499999999995,5.68710166666667,1.055513155935,0.313662038467378,0.413393593838148,-7.26357102834436
"C17orf82",0.0920866666666651,7.21906666666667,1.05547709791124,0.31367780872576,0.413393593838148,-7.26360866855173
"VIM",0.0790666666666677,13.2079666666667,1.05534907719341,0.313733804389901,0.413438460109109,-7.26374229818157
"FBLN1",-0.08843666666667,7.133275,-1.05529783290157,0.313756220504414,0.413439072061858,-7.26379578390421
"FADS2",0.0957666666666643,10.4344166666667,1.05498590960689,0.31389269298718,0.413589966399927,-7.26412130498538
"ZNF500",-0.0793900000000018,8.067615,-1.05479884105135,0.313974560450078,0.413643008007413,-7.26431649076813
"ABLIM3",-0.111226666666667,8.68242666666667,-1.05479355537772,0.31397687387034,0.413643008007413,-7.26432200538536
"SERPINB9",-0.0954233333333319,6.18800833333333,-1.05449839558212,0.314106078944359,0.413760505329659,-7.26462991388666
"EBF2",0.0849066666666651,6.17551666666667,1.05448414414107,0.314112318466799,0.413760505329659,-7.26464477910153
"LINC01711",0.0818766666666662,7.800705,1.05443926719995,0.314131966959158,0.413760505329659,-7.26469158770734
"LAPTM4B",0.0783666666666676,12.3866833333333,1.05432735228222,0.31418097073399,0.413784284558461,-7.26480831275172
"ATP8A2",0.0752600000000001,7.36282333333333,1.05429768825138,0.314193960575053,0.413784284558461,-7.26483925005105
"UBXN7-AS1",0.0927933333333328,5.48181,1.05418715759212,0.314242365353364,0.413819095865281,-7.2649545187507
"RFPL3",0.075826666666666,5.76844333333333,1.0539640483786,0.314340088773117,0.413906419581916,-7.26518716173557
"MIGA1",0.0881166666666662,9.64847166666667,1.05392718180305,0.314356238787385,0.413906419581916,-7.26522559979667
"GGA1",-0.0761666666666709,9.35756666666667,-1.053885255296,0.314374606144171,0.413906419581916,-7.26526931213963
"PBX4",0.0751733333333338,8.74743666666667,1.05365119420238,0.314477159480512,0.41401249976625,-7.26551331681194
"SRSF8",-0.0814333333333312,11.21815,-1.05359175345711,0.314503207299027,0.41401785183965,-7.26557527571346
"CCL25",0.0897566666666654,7.01712166666667,1.05331568277093,0.314624206769598,0.414148190543655,-7.26586300443664
